household_id,village_id,village_name,sublocation_name,sublocation_id,location_id,location_name,constituency_name,county_name,isbeneficiaryhh,latitude,longitude,ruralurban,constituency_id,entry_date,usercode,county_id
40401040203141910260357,40401040203141912,hassan duba,goromuda,404010402,4040104,butiye,moyale,marsabit,False,3.504,39.056,urban,45,2020-01-29 07:40:00,357,10
40401040203141910130411,40401040203141912,hassan duba,goromuda,404010402,4040104,butiye,moyale,marsabit,False,3.50163,39.06254,urban,45,2020-01-25 12:03:00,411,10
4040104020314191060411,40401040203141912,hassan duba,goromuda,404010402,4040104,butiye,moyale,marsabit,False,3.50243,39.05921,urban,45,2020-01-25 12:03:00,411,10
4040104020314191020342,40401040203141912,hassan duba,goromuda,404010402,4040104,butiye,moyale,marsabit,False,3.50314,39.05904,urban,45,2020-01-29 09:19:00,342,10
4040105030314189730342,40401050303141904,hassan mahad,gurumesa,404010503,4040105,township,moyale,marsabit,False,3.513357,39.061901,urban,45,2020-01-29 09:21:00,342,10
40401050303141897240213,40401050303141904,hassan mahad,gurumesa,404010503,4040105,township,moyale,marsabit,False,3.51582,39.06029,urban,45,2020-01-29 14:09:00,213,10
401010301007247130141,4010103010072471,hassan shalle,township,401010301,4010103,mountain,saku,marsabit,False,2.32666,37.98965,urban,47,2018-06-19 08:50:00,141,10
4040106010314203180288,40401060103142032,hassan tuni,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.52322,39.07693,urban,45,2020-02-12 21:12:00,288,10
40401060103142031460454,40401060103142032,hassan tuni,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.52328,39.07609,urban,45,2020-02-12 20:17:00,454,10
40401060103142031220454,40401060103142032,hassan tuni,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.52326,39.07619,urban,45,2020-02-12 20:16:00,454,10
40401050203141747210344,40401050203141744,hassania,township,404010502,4040105,township,moyale,marsabit,False,2.015325840750662,37.68674239298098,urban,45,2019-12-18 16:40:00,344,10
40401050203141747530349,40401050203141744,hassania,township,404010502,4040105,township,moyale,marsabit,False,3.52307,39.057003,urban,45,2019-12-16 18:01:00,349,10
40401050203141747590349,40401050203141744,hassania,township,404010502,4040105,township,moyale,marsabit,False,3.522304,39.056976,urban,45,2019-12-16 18:01:00,349,10
40401050203141747330412,40401050203141744,hassania,township,404010502,4040105,township,moyale,marsabit,False,3.6622503599203595,37.96088785567971,urban,45,2019-12-16 07:03:00,412,10
4040103010314229860356,40401030103142304,hirbo konze,lami,404010301,4040103,lami,moyale,marsabit,False,3.189001141280722,37.085611805043555,urban,45,2020-02-26 07:36:00,356,10
4040103010314229850344,40401030103142304,hirbo konze,lami,404010301,4040103,lami,moyale,marsabit,False,4.126331838653941,36.29588346212261,urban,45,2020-02-25 07:57:00,344,10
4040103010314229870356,40401030103142304,hirbo konze,lami,404010301,4040103,lami,moyale,marsabit,True,2.18381144950207,37.725725840735,urban,45,2020-02-26 07:36:00,356,10
40401030103142298150356,40401030103142304,hirbo konze,lami,404010301,4040103,lami,moyale,marsabit,False,3.018589702106172,36.64459433835583,urban,45,2020-02-26 07:36:00,356,10
40401070103142267110454,40401070103142256,hirbo malko,manyatta,404010701,4040107,manyatta,moyale,marsabit,True,3.52218,39.06705,urban,45,2020-02-15 17:03:00,454,10
40401070103142267190213,40401070103142256,hirbo malko,manyatta,404010701,4040107,manyatta,moyale,marsabit,False,3.52219,39.06716,urban,45,2020-02-18 09:02:00,213,10
40203030303141531130350,40203030303141528,horri  gudha,north horr,402030303,4020303,north horr,north horr,marsabit,False,3.30178,37.0514,rural,46,2019-09-24 07:29:00,350,10
40203030303141531110356,40203030303141528,horri  gudha,north horr,402030303,4020303,north horr,north horr,marsabit,False,3.30838,37.0643,rural,46,2019-09-24 21:34:00,356,10
40203030303141531150349,40203030303141528,horri  gudha,north horr,402030303,4020303,north horr,north horr,marsabit,False,3.307241,37.058322,rural,46,2019-09-24 07:36:00,349,10
40203030303141531230134,40203030303141528,horri  gudha,north horr,402030303,4020303,north horr,north horr,marsabit,False,3.3155,37.0233,rural,46,2019-09-24 22:10:00,134,10
4020303030314153160134,40203030303141528,horri  gudha,north horr,402030303,4020303,north horr,north horr,marsabit,False,3.401470446304338,37.61507151769063,rural,46,2019-09-24 08:37:00,134,10
40203030303141531360346,40203030303141528,horri  gudha,north horr,402030303,4020303,north horr,north horr,marsabit,False,3.32,37.0159,rural,46,2019-09-27 08:44:00,346,10
40401060103142026120411,40401060103142016,huka godana ali,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.52785,39.08125,urban,45,2020-02-12 21:27:00,411,10
